"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Southern Mississippi","","East Carolina","2010-10-09",302,60,338,5.6,13,2,6,21,0,5,36,18,50,305,8.5,4,3,24,33,1.38,1,0,0,0,38,1,1,5,5,10,4,40,1,1,100,3,3,100,2,66.67,1,33.33,0,1,0,1,18,6,3,44,24,6,8,9,303,33.67,1,3,30,10,0,4,138,34.5,8,518,64.75,0,0,0,0,1,1,6,333,12,27.75,0,0,0,0,44,22,48,70,6.5,2.5,3,36,36,1,7,0,0,0,1,36,1,6,3,0,0,0,0,4,1,3,0,0,72,671,9.319444,44,6,1,6,36,32,38,302,635,4,5,2,3,0,15,8,7,1,""
"Southern Mississippi","@","Memphis","2010-10-16",548,50,269,5.4,8,1,1,10,0,2,24,11,45.8,237,9.9,2,0,26,32,1.23,0,0,0,0,19,2,2,2,1,12,3,25,0,0,0,1,1,100,1,100,0,0,0,1,1,0.5,13,9,0,19,12,0,7,6,144,24,0,0,0,0,0,7,318,45.43,5,335,67,2,40,0,0,2,0,0,144,6,24,0,0,0,0,19,30,14,44,7,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,56,413,7.375,19,2,0,0,0,19,19,269,413,2,2,0,2,0,13,9,4,0,"@"
"Southern Mississippi","","Alabama-Birmingham","2010-10-30",33,84,464,5.5,15,14,2,31,0,7,34,22,64.7,241,7.1,3,3,50,223,4.46,4,1,1,0,50,1,0,6,6,13,4,30.77,4,3,75,8,7,87.5,7,87.5,0,0,1,0,0,1,12,9,3,50,20,24,6,4,94,23.5,0,0,0,0,0,3,123,41,6,328,54.67,0,0,0,0,0,0,0,94,4,23.5,0,0,0,0,50,67,36,103,5,0,3,5,5,0,6,0,0,0,0,5,0,0,3,0,0,0,0,3,0,3,0,1,88,558,6.340909,50,7,0,0,5,50,50,459,553,7,7,4,3,0,15,8,7,0,""
"Southern Mississippi","@","Tulane","2010-11-06",757,75,402,5.4,12,9,7,28,1,4,39,22,56.4,246,6.3,2,0,36,156,4.33,2,0,0,0,30,1,1,4,3,12,3,25,0,0,0,4,4,100,3,75,1,25,0,1,1,0.75,17,9,1,30,12,12,6,7,117,16.71,0,5,6,1.2,0,7,227,32.43,7,364,52,0,0,0,0,1,0,0,123,12,10.25,0,1,7,0,30,53,18,71,5,2,0,0,0,0,4,1,41,1,2,41,1,8,1,0,0,0,0,2,2,0,1,0,87,525,6.034483,30,4,1,6,41,22,24,361,484,3,3,2,1,0,15,10,5,2,"@"
"Southern Mississippi","@","Central Florida","2010-11-13",221,59,335,5.7,11,5,2,18,0,3,26,16,61.5,190,7.3,2,2,33,145,4.39,1,0,0,0,21,1,0,3,3,15,8,53.33,0,0,0,3,2,66.67,2,66.67,0,0,1,0,0,1,10,7,2,21,12,6,3,6,142,23.67,0,1,0,0,0,5,214,42.8,3,164,54.67,0,0,0,1,0,0,0,142,7,20.28571,0,0,2,0,21,44,14,58,6,3,2,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,66,477,7.227273,21,3,0,0,0,21,21,335,477,3,3,1,2,0,11,8,3,0,"@"
"Southern Mississippi","","Houston","2010-11-20",407,66,491,7.4,15,4,2,21,0,4,47,28,59.6,467,9.9,4,1,19,24,1.26,0,0,0,0,35,2,2,5,5,11,2,18.18,3,1,33.33,5,5,100,3,60,2,40,0,1,0,1,19,9,1,41,24,0,11,9,220,24.44,0,0,0,0,0,4,172,43,5,316,63.2,0,0,0,2,0,0,0,220,9,24.44444,0,0,0,0,41,29,32,61,6,2,1,18,18,0,4,0,0,0,0,18,0,0,1,0,0,0,0,1,0,1,0,2,75,711,9.48,35,4,0,0,18,35,35,473,693,4,4,3,1,0,13,7,6,0,""
"Southern Mississippi","@","Tulsa","2010-11-26",758,71,634,8.9,16,8,3,27,1,8,37,23,62.2,406,11,4,2,34,228,6.71,4,0,0,0,56,0,0,8,8,9,3,33.33,0,0,0,3,3,100,3,100,0,0,0,0,0,1,14,6,3,56,24,24,8,8,139,17.38,0,0,0,0,0,3,117,39,9,487,54.11,0,0,0,0,0,0,0,139,8,17.375,0,0,2,0,56,47,8,55,7,2,2,36,36,1,4,1,13,0,2,49,1,6,3,0,0,0,0,3,1,2,0,0,79,773,9.78481,56,8,1,6,49,50,50,585,724,7,7,5,2,0,14,6,8,1,"@"
"Southern Mississippi","N","Louisville","2010-12-21",528,61,287,4.7,7,7,1,15,0,3,32,20,62.5,178,5.6,2,0,29,109,3.76,1,0,0,0,25,1,1,4,4,15,7,46.67,0,0,0,5,4,80,3,60,1,20,0,1,0,1,12,8,0,31,12,6,7,4,158,39.5,1,1,14,14,0,7,272,38.86,6,368,61.33,1,16.67,1,0,1,1,6,172,5,34.4,0,0,0,0,31,35,10,45,9,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,66,459,6.954545,31,4,0,0,0,25,31,287,459,3,4,3,1,0,13,8,5,0,"N"
"Stanford","","Non-Major","2010-09-04",759,57,157,2.8,5,5,2,12,0,1,27,15,55.6,113,4.2,0,0,30,44,1.47,1,0,0,0,11,1,1,2,2,15,5,33.33,2,1,50,1,1,100,1,100,0,0,0,1,0,1,12,10,0,17,0,6,5,5,95,19,0,1,70,70,1,6,241,40.17,4,263,65.75,0,0,0,0,1,1,6,165,6,27.5,0,0,0,0,17,33,20,53,7,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,63,322,5.111111,17,2,0,0,0,11,17,157,322,1,2,1,1,0,11,8,3,0,""
"Stanford","@","UCLA","2010-09-11",760,54,233,4.3,4,9,2,15,1,0,21,11,52.4,81,3.9,0,2,33,152,4.61,0,0,0,0,0,1,0,0,0,9,1,11.11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,8,3,0,0,0,0,5,104,20.8,0,1,14,14,0,4,173,43.25,1,67,67,0,0,0,0,1,0,0,118,6,19.66667,0,0,0,0,0,43,8,51,4,3,2,0,0,0,6,1,21,1,4,21,1,6,3,0,0,0,0,4,2,2,1,2,60,351,5.85,0,0,1,6,21,-6,-6,212,330,-1,-1,-4,3,0,11,11,0,1,"@"
"Stanford","","Wake Forest","2010-09-18",761,73,283,3.9,4,15,2,21,0,3,20,8,40,76,3.8,0,1,53,207,3.91,3,0,0,0,24,1,1,3,3,16,6,37.5,4,4,100,1,0,0,0,0,0,0,0,1,0,1,12,10,1,24,0,18,6,8,204,25.5,0,1,0,0,0,5,200,40,5,248,49.6,0,0,0,0,1,0,0,204,9,22.66667,0,0,0,0,24,57,12,69,9,5,1,36,36,0,3,0,0,0,0,36,0,0,1,0,0,0,0,2,1,1,0,0,82,487,5.939024,24,3,0,0,36,24,24,247,451,3,3,1,2,0,11,7,4,0,""
"Stanford","@","Notre Dame","2010-09-25",666,68,351,5.2,15,4,0,19,0,1,45,26,57.8,307,6.8,1,1,23,44,1.91,0,1,0,1,14,2,2,0,0,13,4,30.77,1,0,0,3,2,66.67,1,33.33,1,33.33,0,1,0,0,19,9,1,14,6,2,6,6,111,18.5,0,0,0,0,0,5,160,32,4,203,50.75,0,0,0,0,1,0,0,111,6,18.5,0,0,5,0,14,35,38,73,6,2,1,20,20,1,6,0,0,0,1,20,1,6,1,0,0,0,0,2,1,1,0,1,74,462,6.243243,14,1,1,6,20,8,8,331,442,0,0,-1,1,0,11,8,3,1,"@"
"Stanford","@","Oregon","2010-10-02",700,80,626,7.8,9,22,0,31,0,7,29,20,69,238,8.2,3,2,51,388,7.61,4,0,0,0,52,1,1,7,7,12,6,50,2,1,50,4,4,100,3,75,1,25,0,1,0,1,9,6,2,52,18,24,10,4,71,17.75,0,1,17,17,0,2,55,27.5,8,528,66,1,12.5,0,1,1,0,0,88,5,17.6,0,0,0,0,52,43,44,87,0,0,2,2,2,0,3,0,0,0,1,2,0,0,2,0,0,0,0,3,1,2,0,1,85,714,8.4,52,7,0,0,2,52,52,624,712,7,7,4,3,0,14,6,8,0,"@"
"Stanford","","Southern California","2010-10-09",748,74,498,6.7,17,7,0,24,1,5,46,28,60.9,390,8.5,3,0,28,108,3.86,2,0,0,0,35,0,0,5,5,15,9,60,3,2,66.67,5,4,80,4,80,0,0,0,0,0,1,18,6,1,35,18,12,5,3,86,28.67,0,1,15,15,0,2,90,45,6,411,68.5,0,0,0,0,0,0,0,101,4,25.25,0,0,0,0,35,43,18,61,5,1,0,0,0,0,6,1,5,0,1,5,0,0,1,0,0,0,0,1,1,0,0,1,78,599,7.679487,35,5,0,0,5,35,35,493,594,5,5,4,1,0,9,4,5,0,""
"Stanford","","Washington State","2010-10-23",762,51,388,7.6,12,4,3,19,0,4,28,21,75,298,10.6,4,2,23,90,3.91,0,0,0,0,28,0,0,4,4,10,5,50,0,0,0,3,3,100,3,100,0,0,0,0,0,1,7,5,2,28,24,0,4,5,99,19.8,0,1,1,1,0,3,172,57.33,4,235,58.75,0,0,0,1,1,0,0,100,6,16.66667,0,0,0,0,28,36,10,46,5,2,2,36,36,0,3,0,0,0,2,36,0,0,2,0,0,0,0,3,1,2,0,0,57,488,8.561404,28,4,0,0,36,28,28,352,452,4,4,1,3,0,10,6,4,0,""
"Stanford","@","Washington","2010-10-30",763,42,107,2.5,3,3,1,7,0,0,17,9,52.9,88,5.2,0,2,25,19,0.76,0,0,0,0,0,0,0,0,0,11,2,18.18,2,1,50,0,0,0,0,0,0,0,0,0,0,0,8,9,2,0,0,0,0,5,100,20,0,1,2,2,0,7,284,40.57,1,65,65,0,0,0,0,0,0,0,102,6,17,0,0,0,0,0,35,10,45,6,3,2,19,19,0,3,0,0,0,1,19,0,0,2,0,0,0,0,2,0,2,0,1,48,209,4.354167,0,0,0,0,19,0,0,88,190,0,0,-2,2,0,10,10,0,0,"@"
"Stanford","","Arizona","2010-11-06",71,79,414,5.2,13,11,1,25,0,2,48,28,58.3,248,5.2,1,1,31,166,5.35,1,0,0,0,17,1,1,2,2,16,7,43.75,3,1,33.33,5,3,60,2,40,1,20,0,1,0,1,20,9,1,17,6,6,5,5,120,24,0,0,0,0,0,5,229,45.8,4,254,63.5,0,0,0,0,0,0,0,120,5,24,0,0,2,0,17,52,16,68,5,2,1,15,15,0,7,0,0,0,0,15,0,0,1,0,0,0,0,1,0,1,0,2,84,534,6.357143,17,2,0,0,15,17,17,399,519,2,2,1,1,0,11,8,3,0,""
"Stanford","@","Arizona State","2010-11-13",60,49,268,5.5,7,4,1,12,0,2,26,16,61.5,158,6.1,1,1,23,110,4.78,1,0,0,0,13,0,0,2,1,9,1,11.11,1,1,100,3,2,66.67,2,66.67,0,0,0,0,1,0.5,10,8,1,13,6,6,1,3,79,26.33,0,2,3,1.5,0,7,265,37.86,3,195,65,0,0,0,0,1,0,0,82,5,16.4,0,0,0,0,13,37,6,43,3,1,1,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,2,1,1,0,0,54,350,6.481481,13,2,0,0,0,13,13,268,350,2,2,0,2,0,11,9,2,0,"@"
"Stanford","@","California","2010-11-20",212,66,299,4.5,12,7,1,20,0,2,38,20,52.6,190,5,2,2,28,109,3.89,0,0,0,0,14,0,0,2,2,14,6,42.86,3,2,66.67,2,2,100,2,100,0,0,0,0,0,1,18,8,2,14,12,0,2,6,138,23,0,0,0,0,0,3,163,54.33,3,170,56.67,0,0,0,0,1,0,0,138,6,23,0,0,1,0,14,32,32,64,4,1,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,3,1,2,0,1,72,437,6.069444,14,2,0,0,0,14,14,299,437,2,2,-1,3,0,9,7,2,0,"@"
"Stanford","","Oregon State","2010-11-27",696,70,285,4.1,14,3,3,20,0,0,46,23,50,217,4.7,0,3,24,68,2.83,0,0,0,0,0,0,0,0,0,13,4,30.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,3,0,0,0,0,6,161,26.83,0,1,8,8,0,5,165,33,1,65,65,0,0,0,0,2,0,0,169,7,24.14286,0,0,1,1,0,45,8,53,6,4,3,24,24,0,10,0,0,0,2,24,0,0,3,1,0,0,0,5,2,3,0,2,77,454,5.896104,0,0,0,0,24,0,0,261,430,0,0,-5,5,0,12,12,0,0,""
"Stanford","N","Virginia Tech","2011-01-03",764,67,288,4.3,10,4,2,16,0,1,33,16,48.5,222,6.7,1,1,34,66,1.94,0,0,0,0,10,1,1,1,1,14,5,35.71,1,0,0,2,2,100,1,50,1,50,0,1,0,1,17,9,1,12,6,0,4,7,119,17,0,0,0,0,0,8,348,43.5,3,183,61,0,0,0,0,0,0,0,119,7,17,0,0,0,0,12,45,16,61,10,7,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,74,407,5.5,10,1,0,0,0,10,10,288,407,1,1,0,1,0,12,10,2,0,"N"
"Syracuse","@","Akron","2010-09-04",14,59,166,2.8,5,2,2,9,0,0,35,12,34.3,111,3.2,0,0,24,55,2.29,0,0,0,0,3,2,1,0,0,17,4,23.53,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,23,13,0,3,0,0,3,5,102,20.4,0,0,0,0,0,10,383,38.3,2,103,51.5,0,0,0,0,0,0,0,102,5,20.4,1,0,0,1,3,30,22,52,4,3,0,0,0,0,5,0,0,1,0,0,2,12,0,1,-1,-1,-6,0,0,0,0,1,64,268,4.1875,3,0,1,6,0,-9,-3,166,268,-2,-1,0,0,0,13,12,1,1,"@"
"Syracuse","@","Washington","2010-09-11",765,67,467,7,14,5,1,20,1,5,34,23,67.6,292,8.6,4,0,33,175,5.3,1,0,0,0,41,2,2,5,5,18,9,50,0,0,0,4,4,100,2,50,2,50,0,1,0,1,11,9,1,41,24,6,11,4,72,18,0,1,0,0,0,6,242,40.33,8,515,64.38,0,0,0,0,0,0,0,72,5,14.4,0,0,0,0,41,46,14,60,4,0,0,0,0,0,3,1,3,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,72,539,7.486111,41,5,0,0,3,41,41,464,536,5,5,4,1,0,14,7,7,0,"@"
"Syracuse","","Non-Major","2010-09-18",766,61,195,3.2,5,7,2,14,0,2,29,21,72.4,129,4.4,1,0,32,66,2.06,1,0,0,0,14,0,0,2,2,14,4,28.57,5,3,60,2,2,100,2,100,0,0,0,0,0,1,8,10,0,14,6,6,2,7,199,28.43,0,4,30,7.5,0,5,223,44.6,3,164,54.67,1,33.33,0,0,2,0,0,229,11,20.81818,0,0,2,0,14,46,26,72,6,4,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,2,72,424,5.888889,14,2,0,0,0,14,14,195,424,2,2,0,2,0,11,9,2,0,""
"Syracuse","","Non-Major","2010-09-25",767,83,376,4.5,6,16,1,23,0,1,31,20,64.5,146,4.7,0,2,52,230,4.42,1,0,0,0,7,0,0,1,1,18,5,27.78,7,4,57.14,3,1,33.33,1,33.33,0,0,0,0,0,1,11,13,2,7,0,6,1,7,138,19.71,0,0,0,0,0,3,122,40.67,2,119,59.5,0,0,0,0,0,0,0,138,7,19.71429,0,0,1,0,7,43,68,111,7,1,2,42,42,0,4,0,0,0,0,42,0,0,2,0,0,0,0,2,0,2,0,3,90,514,5.711111,7,1,0,0,42,7,7,334,472,1,1,-1,2,0,9,8,1,0,""
"Syracuse","@","South Florida","2010-10-09",743,60,219,3.7,7,4,2,13,0,0,23,9,39.1,124,5.4,0,2,37,95,2.57,0,0,0,0,3,2,1,1,0,16,5,31.25,1,0,0,1,1,100,0,0,1,100,1,0.5,1,0,14,11,2,9,0,0,3,4,141,35.25,1,1,9,9,0,5,181,36.2,3,194,64.67,0,0,0,0,0,1,6,150,5,30,0,0,0,1,9,41,18,59,8,4,2,24,24,0,5,0,0,0,1,24,0,0,2,1,0,0,0,2,0,2,0,1,65,369,5.676923,9,1,0,0,24,3,9,195,345,0,1,-1,2,0,11,9,2,0,"@"
"Syracuse","","Pittsburgh","2010-10-16",709,58,404,7,8,6,2,16,0,5,24,17,70.8,266,11.1,4,0,34,123,3.62,1,0,0,0,39,1,1,6,6,13,6,46.15,0,0,0,4,4,100,3,75,1,25,0,1,0,1,7,7,0,45,24,6,9,3,52,17.33,0,4,44,11,0,5,250,50,8,534,66.75,0,0,0,0,0,0,0,96,7,13.71429,0,0,2,0,45,42,20,62,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,500,7.692308,39,5,0,0,0,39,39,404,500,5,5,5,0,0,11,5,6,0,""
"Syracuse","@","West Virginia","2010-10-23",768,72,284,3.9,8,8,4,20,0,2,37,20,54.1,178,4.8,1,3,35,106,3.03,1,0,0,0,14,0,0,2,2,17,6,35.29,2,1,50,4,2,50,2,50,0,0,0,0,0,1,17,11,3,14,6,6,2,5,62,12.4,0,2,9,4.5,0,6,265,44.17,3,195,65,1,33.33,0,0,0,0,0,71,7,10.14286,0,0,2,0,14,42,28,70,9,5,3,85,56,0,6,0,0,0,0,85,0,0,3,0,0,0,0,3,0,3,0,1,79,355,4.493671,14,2,0,0,85,14,14,199,270,2,2,-1,3,0,12,10,2,0,"@"
"Syracuse","@","Cincinnati","2010-10-30",243,68,277,4.1,7,7,1,15,1,1,39,21,53.8,168,4.3,1,1,29,109,3.76,0,0,0,0,7,0,0,1,1,18,11,61.11,2,0,0,2,0,0,0,0,0,0,0,0,0,1,18,7,2,7,6,0,1,6,154,25.67,0,1,20,20,0,5,214,42.8,2,138,69,1,50,0,0,1,0,0,174,7,24.85714,0,0,3,0,7,51,2,53,4,1,1,60,60,0,3,1,21,0,1,81,0,0,2,0,0,0,0,3,2,1,1,2,75,451,6.013333,7,1,1,6,81,7,1,196,370,1,0,-2,2,0,11,10,1,1,"@"
"Syracuse","","Louisville","2010-11-06",524,64,303,4.7,8,10,1,19,0,4,25,13,52,143,5.7,2,0,39,160,4.1,2,0,0,0,28,0,0,4,4,12,4,33.33,2,2,100,2,2,100,2,100,0,0,0,0,0,1,12,8,0,28,12,12,4,4,71,17.75,0,3,12,4,0,6,248,41.33,5,343,68.6,0,0,0,0,1,0,0,83,7,11.85714,0,0,2,0,28,45,12,57,2,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,71,386,5.43662,28,4,0,0,0,28,28,303,386,4,4,3,1,0,11,7,4,0,""
"Syracuse","@","Rutgers","2010-11-13",724,73,280,3.8,6,11,0,17,0,1,25,10,40,111,4.4,0,0,48,169,3.52,1,0,0,0,10,3,1,1,1,19,8,42.11,1,0,0,3,2,66.67,1,33.33,1,33.33,2,0.3333333,0,1,15,11,0,10,0,6,4,4,111,27.75,0,2,2,1,0,7,269,38.43,3,181,60.33,0,0,0,0,1,0,0,113,6,18.83333,0,0,2,0,10,38,44,82,8,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,79,393,4.974684,10,1,0,0,0,10,10,280,393,1,1,0,1,0,13,11,2,0,"@"
"Syracuse","","Connecticut","2010-11-20",286,59,254,4.3,5,8,1,14,0,2,21,13,61.9,98,4.7,0,0,38,156,4.11,2,0,0,0,23,4,3,2,2,12,2,16.67,2,2,100,5,5,100,2,40,3,60,1,0.75,0,1,8,10,0,23,0,12,11,2,60,30,0,3,31,10.33,0,4,198,49.5,6,418,69.67,2,33.33,0,0,1,0,0,91,5,18.2,0,0,1,0,23,41,18,59,4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,64,345,5.390625,23,2,0,0,0,23,23,254,345,2,2,1,1,0,11,6,5,0,""
"Syracuse","","Boston College","2010-11-27",170,71,315,4.4,6,11,1,18,0,1,20,11,55,110,5.5,0,1,51,205,4.02,1,0,0,0,16,3,3,1,1,18,11,61.11,0,0,0,4,4,100,1,25,3,75,0,1,0,1,9,7,1,16,0,6,10,2,35,17.5,0,0,0,0,0,3,123,41,5,335,67,1,20,0,0,0,0,0,35,2,17.5,0,0,2,0,16,45,28,73,5,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,73,350,4.794521,16,1,0,0,0,16,16,315,350,1,1,0,1,0,8,4,4,0,""
"Syracuse","N","Kansas State","2010-12-30",466,61,379,6.2,10,6,3,19,0,5,25,18,72,258,10.3,2,0,36,121,3.36,3,0,0,0,34,1,0,4,4,14,6,42.86,4,3,75,4,3,75,3,75,0,0,1,0,0,1,7,8,0,34,12,18,4,6,104,17.33,0,2,11,5.5,0,3,93,31,5,283,56.6,0,0,1,1,0,0,0,115,8,14.375,0,0,1,0,34,30,38,68,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,494,7.15942,34,5,0,0,0,34,34,379,494,5,5,5,0,0,10,5,5,0,"N"
"Temple","","Non-Major","2010-09-03",769,60,311,5.2,11,8,1,20,1,3,28,20,71.4,172,6.1,2,1,32,139,4.34,1,0,0,0,24,3,1,3,3,11,5,45.45,0,0,0,3,2,66.67,2,66.67,0,0,2,0.3333333,0,1,8,6,2,24,12,6,6,7,156,22.29,0,1,1,1,0,3,150,50,5,301,60.2,0,0,0,0,0,0,0,157,8,19.625,0,0,0,0,24,46,10,56,6,1,1,4,4,0,2,1,26,1,0,30,1,6,2,0,0,0,0,2,1,1,1,0,68,468,6.882353,24,3,1,6,30,18,18,281,438,2,2,1,1,0,11,7,4,1,""
"Temple","","Central Michigan","2010-09-09",227,68,342,5,11,5,0,16,1,1,35,25,71.4,299,8.5,0,2,33,43,1.3,1,0,0,0,10,2,1,1,1,14,7,50,2,1,50,4,2,50,1,25,1,25,1,0.5,0,1,10,7,3,10,0,6,4,3,62,20.67,0,1,10,10,0,3,114,38,3,205,68.33,2,66.67,0,0,0,0,0,72,4,18,0,0,0,0,10,52,14,66,8,2,2,0,0,0,4,1,28,0,3,28,0,0,3,0,0,0,0,3,1,2,0,1,72,414,5.75,10,1,0,0,28,10,10,314,386,1,1,-2,3,0,10,8,2,0,""
"Temple","","Connecticut","2010-09-18",280,75,390,5.2,7,9,0,16,1,1,33,16,48.5,150,4.5,0,0,42,240,5.71,1,0,0,0,16,5,3,1,1,18,7,38.89,0,0,0,2,2,100,0,0,2,100,2,0.6,0,1,17,11,1,16,0,6,10,6,98,16.33,0,3,-5,-1.67,0,8,320,40,5,313,62.6,0,0,0,0,0,0,0,93,9,10.33333,0,0,0,0,16,58,6,64,6,1,0,0,0,0,3,1,24,1,2,24,1,6,1,0,0,0,0,1,1,0,1,0,84,483,5.75,16,1,1,6,24,10,10,366,459,0,0,0,0,0,15,11,4,1,""
"Temple","@","Penn State","2010-09-25",706,74,439,5.9,10,10,0,20,0,1,28,18,64.3,223,8,0,0,46,216,4.7,1,0,0,0,22,6,5,1,1,17,6,35.29,2,0,0,5,4,80,1,20,3,60,1,0.8333333,0,1,10,11,0,22,0,6,16,3,48,16,0,4,34,8.5,0,3,123,41,7,483,69,3,42.86,0,0,1,0,0,82,7,11.71429,0,0,0,0,22,34,70,104,2,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,2,81,521,6.432099,22,1,0,0,0,22,22,439,521,1,1,0,1,0,13,7,6,0,"@"
"Temple","@","Army","2010-10-02",103,74,359,4.9,6,15,1,22,0,5,17,9,52.9,124,7.3,1,0,57,235,4.12,4,0,0,0,35,1,0,5,5,14,7,50,2,2,100,4,4,100,4,100,0,0,1,0,0,1,8,7,0,35,6,24,5,5,106,21.2,0,2,27,13.5,0,4,183,45.75,5,311,62.2,0,0,0,1,0,0,0,133,7,19,0,0,0,0,35,47,36,83,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,492,6.074074,35,5,0,0,0,35,35,359,492,5,5,5,0,0,10,5,5,0,"@"
"Temple","@","Northern Illinois","2010-10-09",655,75,420,5.6,15,9,0,24,0,4,25,20,80,211,8.4,2,0,50,209,4.18,2,0,0,0,31,1,1,4,4,16,11,68.75,1,1,100,5,5,100,4,80,1,20,0,1,0,1,5,5,0,31,12,12,7,3,60,20,0,1,-1,-1,0,3,103,34.33,6,417,69.5,4,66.67,0,0,1,0,0,59,4,14.75,0,0,0,1,31,41,52,93,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,79,479,6.063291,31,4,0,0,0,31,31,420,479,4,4,3,1,0,9,4,5,0,"@"
