"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Alabama","","Mississippi State","2016-11-12",35,78,274,3.5,9,6,2,17,0,0,43,16,37.2,180,4.2,0,1,35,94,2.69,0,0,0,0,3,2,1,0,0,20,7,35,4,0,0,1,1,100,0,0,1,100,1,0.5,0,0,27,13,1,3,0,0,3,4,104,26,0,2,10,5,0,7,210,30,2,120,60,1,50,1,0,0,0,0,114,6,19,0,0,12,0,3,39,38,77,8,3,1,9,9,0,6,0,0,0,1,9,0,0,1,0,0,0,0,1,0,1,0,4,84,388,4.61904761904762,3,0,0,0,9,3,3,265,379,0,0,-1,1,0,14,13,1,0,""
"Alabama","","Non-Major","2016-11-19",36,54,184,3.4,7,3,0,10,2,0,24,17,70.8,114,4.8,0,0,30,70,2.33,0,0,0,0,3,1,1,0,0,13,2,15.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,11,2,3,0,0,3,5,79,15.8,0,4,28,7,0,10,346,34.6,2,98,49,0,0,0,0,0,0,0,107,9,11.8888888888889,0,0,4,0,3,40,22,62,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,63,291,4.61904761904762,3,0,0,0,0,3,3,184,291,0,0,-2,2,0,13,12,1,0,""
"Alabama","","Auburn","2016-11-26",37,45,182,4,3,4,0,7,0,0,19,7,36.8,116,6.1,0,1,26,66,2.54,0,0,0,0,12,5,4,0,0,12,2,16.67,1,0,0,1,1,100,0,0,1,100,1,0.8,0,0,12,10,1,12,0,0,12,2,34,17,0,1,58,58,0,4,157,39.25,5,288,57.6,1,20,0,0,0,0,0,92,3,30.6666666666667,0,0,7,0,12,23,26,49,7,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,48,274,5.70833333333333,12,0,0,0,0,12,12,182,274,0,0,-1,1,0,11,7,4,0,""
"Alabama","N","Florida","2016-12-03",38,69,261,3.8,13,2,1,16,0,2,39,26,66.7,261,6.7,2,3,30,0,0,0,1,0,0,16,0,0,2,2,16,7,43.75,2,0,0,2,1,50,1,50,0,0,0,0,0,1,13,9,3,16,12,0,2,6,145,24.17,0,0,0,0,0,5,218,43.6,3,195,65,3,100,0,0,0,0,0,145,6,24.1666666666667,0,0,8,1,16,39,34,73,9,4,3,84,84,1,3,0,0,0,1,84,1,6,3,1,0,0,0,3,0,3,0,2,75,406,5.41333333333333,16,2,1,6,84,10,10,177,322,1,1,-1,2,0,12,10,2,1,"N"
"Alabama","N","Washington","2016-12-31",39,67,194,2.9,8,6,0,14,1,1,38,20,52.6,150,3.9,1,2,29,44,1.52,0,0,0,0,7,0,0,1,1,17,6,35.29,0,0,0,1,1,100,1,100,0,0,0,0,0,1,18,11,3,7,6,0,1,3,47,15.67,0,2,5,2.5,0,9,423,47,2,128,64,0,0,0,0,0,0,0,52,5,10.4,0,0,0,0,7,33,34,67,7,5,2,54,54,1,0,1,0,0,1,54,1,6,3,0,0,0,0,3,1,2,0,0,72,246,3.41666666666667,7,1,1,6,54,1,1,140,192,0,0,-2,2,0,13,12,1,1,"N"
"Alabama","N","Clemson","2017-01-09",40,99,511,5.2,19,8,4,31,2,5,57,36,63.2,420,7.4,3,0,42,91,2.17,2,0,0,0,35,0,0,5,5,18,7,38.89,1,0,0,4,4,100,4,100,0,0,0,0,0,1,21,11,2,35,18,12,5,6,130,21.67,0,1,3,3,0,9,345,38.33,5,226,45.2,0,0,0,1,0,0,0,133,7,19,0,0,0,0,35,47,38,85,6,4,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,1,106,644,6.07547169811321,35,5,0,0,0,35,35,511,644,5,5,3,2,0,17,12,5,0,"N"
"Appalachian State","@","Tennessee","2016-09-01",41,72,319,4.4,10,9,0,19,1,2,29,16,55.2,192,6.6,1,1,43,127,2.95,1,0,0,0,20,2,2,2,2,16,7,43.75,0,0,0,2,2,100,1,50,1,50,0,1,0,1,13,9,2,20,6,6,8,1,41,41,0,3,0,0,0,6,295,49.17,4,256,64,1,25,0,0,0,0,0,41,4,10.25,0,0,2,0,20,38,37,75,5,2,1,0,0,0,4,1,0,0,2,0,0,0,2,0,0,0,0,2,1,1,0,0,76,360,4.73684210526316,20,2,0,0,0,20,20,319,360,2,2,0,2,0,12,8,4,0,"@"
"Appalachian State","","Old Dominion","2016-09-10",42,67,326,4.9,9,5,4,18,0,1,36,17,47.2,169,4.7,0,1,31,157,5.06,1,0,0,0,7,0,0,1,1,12,2,16.67,6,1,16.67,2,0,0,0,0,0,0,0,0,0,1,19,10,1,7,0,6,1,2,50,25,0,1,9,9,0,4,103,25.75,2,108,54,0,0,0,0,0,0,0,59,3,19.6666666666667,0,0,5,1,7,30,32,62,5,3,1,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,5,70,385,5.5,7,1,0,0,0,7,7,326,385,1,1,0,1,0,11,10,1,0,""
"Appalachian State","","Miami (FL)","2016-09-17",43,59,549,9.3,15,3,0,18,0,6,28,22,78.6,385,13.8,3,1,31,164,5.29,3,0,0,0,45,1,1,6,6,11,6,54.55,1,0,0,5,4,80,4,80,0,0,0,1,0,1,6,5,1,45,18,18,9,2,60,30,0,1,12,12,0,4,176,44,8,511,63.88,6,75,1,0,0,0,0,72,3,24,0,0,2,0,45,29,36,65,3,1,1,60,60,0,0,0,0,0,0,60,0,0,1,0,0,0,0,1,0,1,0,1,62,621,10.0161290322581,45,6,0,0,60,45,45,489,561,6,6,5,1,0,13,6,7,0,""
"Appalachian State","@","Akron","2016-09-24",17,69,486,7,18,9,3,30,0,5,43,31,72.1,353,8.2,3,2,26,133,5.12,2,0,0,0,38,1,1,5,5,9,3,33.33,2,1,50,5,5,100,4,80,1,20,0,1,0,1,12,6,2,38,18,12,8,2,9,4.5,0,0,0,0,0,2,71,35.5,7,422,60.29,0,0,0,0,0,0,0,9,2,4.5,0,0,0,0,38,45,14,59,7,4,2,39,39,0,2,0,0,0,0,39,0,0,2,0,0,0,0,2,0,2,0,1,71,495,6.97183098591549,38,5,0,0,39,38,38,447,456,5,5,3,2,0,11,5,6,0,"@"
"Appalachian State","","Georgia State","2016-10-01",44,69,241,3.5,10,4,2,16,0,0,44,19,43.2,153,3.5,0,4,25,88,3.52,0,0,0,0,3,2,1,0,0,15,4,26.67,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0,25,11,4,3,0,0,3,0,0,0,0,0,0,0,0,7,326,46.57,2,102,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,27,34,61,3,0,4,27,27,0,4,0,0,0,0,27,0,0,4,0,0,0,0,4,0,4,0,1,69,241,3.49275362318841,3,0,0,0,27,3,3,214,214,0,0,-4,4,0,14,13,1,0,""
"Appalachian State","@","Louisiana","2016-10-12",45,76,267,3.5,5,9,2,16,0,0,35,21,60,128,3.7,0,0,41,139,3.39,0,0,0,0,0,2,0,0,0,19,7,36.84,3,0,0,1,0,0,0,0,0,0,2,0,0,0,14,12,0,0,0,0,0,2,35,17.5,0,3,46,15.33,0,7,317,45.29,1,62,62,0,0,0,0,0,0,0,81,5,16.2,0,0,1,0,0,55,19,74,10,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,348,4.2962962962963,0,0,0,0,0,0,0,267,348,0,0,0,0,0,12,12,0,0,"@"
"Appalachian State","","Idaho","2016-10-22",46,67,357,5.3,16,5,3,24,0,1,41,26,63.4,294,7.2,1,3,26,63,2.42,0,0,0,0,19,4,4,1,1,12,2,16.67,2,2,100,4,4,100,1,25,3,75,0,1,0,1,15,10,3,19,6,0,13,3,92,30.67,0,0,0,0,0,4,168,42,5,241,48.2,1,20,1,1,0,0,0,92,3,30.6666666666667,0,0,1,0,19,35,30,65,6,4,3,70,48,1,3,0,0,0,0,70,1,6,3,0,0,0,0,3,0,3,0,0,70,449,6.41428571428571,19,1,1,6,70,13,13,287,379,0,0,-2,2,0,12,7,5,1,""
"Appalachian State","@","Georgia Southern","2016-10-27",47,55,159,2.9,5,3,1,9,0,0,29,12,41.4,94,3.2,0,3,26,65,2.5,0,0,0,0,4,1,1,1,1,13,2,15.38,1,0,0,2,1,50,0,0,1,50,0,1,0,1,17,11,3,10,0,0,4,5,116,23.2,0,0,0,0,0,8,303,37.88,3,192,64,0,0,0,0,0,0,0,116,5,23.2,0,0,1,0,10,33,16,49,8,1,3,2,2,0,4,0,0,0,0,2,0,0,3,0,0,0,0,3,0,3,0,1,60,275,4.58333333333333,4,0,0,0,2,4,4,157,273,0,0,-3,3,0,13,12,1,0,"@"
"Appalachian State","","Texas State","2016-11-05",48,66,197,3,10,1,3,14,0,1,38,28,73.7,183,4.8,0,1,28,14,0.5,1,0,0,0,10,1,1,1,1,15,3,20,2,0,0,3,2,66.67,1,33.33,1,33.33,0,1,0,1,10,12,1,10,0,6,4,1,21,21,0,2,46,23,0,8,298,37.25,3,178,59.33,0,0,0,0,0,0,0,67,3,22.3333333333333,0,0,5,0,10,42,28,70,13,4,1,-1,-1,0,1,0,0,0,0,-1,0,0,1,0,0,0,0,1,0,1,0,2,69,264,3.82608695652174,10,1,0,0,-1,10,10,198,265,1,1,0,1,0,13,11,2,0,""
"Appalachian State","@","Troy","2016-11-12",49,74,410,5.5,8,11,3,22,0,4,36,20,55.6,223,6.2,1,1,38,187,4.92,3,0,0,0,28,1,0,4,4,17,8,47.06,1,1,100,3,3,100,3,100,0,0,1,0,0,1,16,9,1,28,6,18,4,3,55,18.33,0,1,12,12,0,6,223,37.17,5,293,58.6,1,20,0,0,1,0,0,67,4,16.75,0,0,2,0,28,53,8,61,3,1,1,71,71,0,5,0,0,0,1,71,0,0,1,0,1,1,6,2,1,1,1,0,78,477,6.11538461538461,28,4,1,6,71,28,22,339,406,4,3,2,1,0,13,9,4,1,"@"
"Appalachian State","","Louisiana-Monroe","2016-11-19",50,76,361,4.8,7,13,2,22,0,2,32,13,40.6,136,4.3,0,1,44,225,5.11,2,0,0,0,17,1,1,2,2,18,10,55.56,2,0,0,4,3,75,2,50,1,25,0,1,0,1,19,8,1,17,0,12,5,4,112,28,0,0,0,0,0,5,201,40.2,4,218,54.5,0,0,0,0,0,0,0,112,4,28,0,0,5,0,17,39,38,77,2,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,80,473,5.9125,17,2,0,0,0,17,17,361,473,2,2,1,1,0,11,8,3,0,""
"Appalachian State","@","New Mexico State","2016-11-26",51,54,235,4.4,3,6,1,10,0,1,27,12,44.4,92,3.4,1,2,28,148,5.29,0,0,0,0,7,0,0,1,1,12,2,16.67,2,0,0,2,0,0,0,0,0,0,0,0,0,1,15,10,2,7,6,0,1,0,0,0,0,0,0,0,0,7,263,37.57,2,126,63,1,50,1,0,0,0,0,0,0,0,0,0,3,0,7,24,24,48,6,2,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,54,235,4.35185185185185,7,1,0,0,0,7,7,235,235,1,1,-1,2,0,12,11,1,0,"@"
"Appalachian State","N","Toledo","2016-12-17",52,54,374,6.9,9,5,0,14,0,4,26,18,69.2,247,9.5,2,0,28,127,4.54,2,0,0,0,28,1,0,4,4,12,4,33.33,0,0,0,4,3,75,3,75,0,0,1,0,0,1,8,8,0,28,12,12,4,2,52,26,0,1,25,25,0,7,301,43,5,312,62.4,2,40,0,0,0,0,0,77,3,25.6666666666667,0,0,1,0,28,28,26,54,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,451,7.91228070175439,28,4,0,0,0,28,28,374,451,4,4,4,0,0,12,8,4,0,"N"
"Arizona","N","Brigham Young","2016-09-03",65,76,415,5.5,10,14,0,24,0,2,29,21,72.4,202,7,1,0,47,213,4.53,1,0,0,0,18,2,2,1,0,15,7,46.67,1,1,100,4,4,100,2,50,2,50,0,1,1,0,8,8,0,18,6,6,6,2,42,21,0,1,27,27,0,6,274,45.67,5,289,57.8,1,20,0,0,0,0,0,69,3,23,0,0,0,0,18,58,8,66,7,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,484,6.12658227848101,18,2,0,0,0,18,18,415,484,2,2,2,0,0,10,6,4,0,"N"
"Arizona","","Non-Major","2016-09-10",66,80,462,5.8,19,7,2,28,3,3,44,31,70.5,402,9.1,2,3,36,60,1.67,1,0,0,0,21,0,0,3,3,15,9,60,0,0,0,4,3,75,3,75,0,0,0,0,0,1,13,6,6,21,12,6,3,2,39,19.5,0,2,1,0.5,0,4,191,47.75,4,194,48.5,0,0,0,0,0,0,0,40,4,10,0,0,0,0,21,51,12,63,9,5,3,29,29,0,2,3,0,0,3,29,0,0,6,0,0,0,0,6,3,3,0,0,84,502,5.97619047619048,21,3,0,0,29,21,21,433,473,3,3,-3,6,0,13,10,3,0,""
"Arizona","","Hawaii","2016-09-17",67,81,429,5.3,13,9,3,25,1,4,43,21,48.8,261,6.1,1,1,38,168,4.42,3,0,0,0,28,0,0,4,4,15,8,53.33,2,1,50,4,4,100,4,100,0,0,0,0,0,1,22,7,2,28,6,18,4,6,124,20.67,0,0,0,0,0,5,252,50.4,5,235,47,1,20,1,0,0,0,0,124,6,20.6666666666667,0,0,0,0,28,54,8,62,2,1,1,0,0,0,3,1,0,0,1,0,0,0,2,0,0,0,0,2,1,1,0,1,87,553,6.35632183908046,28,4,0,0,0,28,28,429,553,4,4,2,2,0,12,8,4,0,""
"Arizona","","Washington","2016-09-24",68,72,512,7.1,7,16,1,24,0,5,21,14,66.7,160,7.6,2,1,51,352,6.9,3,0,0,0,35,2,0,5,5,12,5,41.67,1,0,0,3,3,100,3,100,0,0,2,0,0,1,7,7,1,35,12,18,5,3,50,16.67,0,1,1,1,0,3,121,40.33,5,323,64.6,4,80,0,0,0,0,0,51,4,12.75,0,0,0,0,35,54,8,62,6,4,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,76,563,7.40789473684211,35,5,0,0,0,35,35,512,563,5,5,4,1,0,12,7,5,0,""
"Arizona","@","UCLA","2016-10-01",69,69,475,6.9,15,4,1,20,0,6,37,20,54.1,350,9.5,3,0,32,125,3.91,3,0,0,0,45,2,1,6,6,12,4,33.33,1,0,0,4,3,75,3,75,0,0,1,0.5,0,1,17,8,0,45,18,18,9,4,111,27.75,0,4,47,11.75,0,5,169,33.8,8,510,63.75,3,37.5,0,0,0,0,0,158,8,19.75,0,0,0,0,45,44,12,56,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,633,8.22077922077922,45,6,0,0,0,45,45,475,633,6,6,6,0,0,14,7,7,0,"@"
"Arizona","@","Utah","2016-10-08",70,74,455,6.1,7,12,4,23,0,4,29,13,44.8,245,8.4,1,0,45,210,4.67,3,0,0,0,34,2,2,4,4,15,7,46.67,0,0,0,7,5,71.43,3,42.86,2,28.57,0,1,0,1,16,8,0,36,6,18,10,4,100,25,0,0,0,0,0,6,300,50,7,448,64,5,71.43,0,0,0,0,0,100,4,25,0,0,0,0,36,43,24,67,4,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,555,7.11538461538461,34,4,0,0,0,34,34,455,555,4,4,4,0,0,12,6,6,0,"@"
"Arizona","","Southern California","2016-10-15",71,78,574,7.4,9,15,1,25,0,7,35,22,62.9,254,7.3,5,0,43,320,7.44,2,0,0,0,48,1,0,6,6,13,7,53.85,1,0,0,5,4,80,4,80,0,0,1,0,0,1,13,6,0,48,30,12,6,1,1,1,0,4,9,2.25,0,4,145,36.25,8,520,65,8,100,0,0,0,0,0,10,5,2,0,0,0,0,48,53,10,63,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,584,7.03614457831325,48,7,0,0,0,48,48,574,584,7,7,7,0,0,13,6,7,0,""
"Arizona","","Stanford","2016-10-29",72,73,341,4.7,4,12,1,17,0,4,31,14,45.2,104,3.4,2,1,42,237,5.64,2,0,0,0,34,2,2,4,4,18,7,38.89,2,1,50,4,4,100,3,75,1,25,0,1,0,1,17,11,1,34,12,12,10,1,2,2,0,3,29,9.67,0,6,268,44.67,7,455,65,6,85.71,0,0,0,0,0,31,4,7.75,0,0,0,0,34,48,16,64,7,4,1,3,3,0,3,0,0,0,0,3,0,0,1,0,0,0,0,1,0,1,0,1,77,372,4.83116883116883,34,4,0,0,3,34,34,338,369,4,4,3,1,0,14,8,6,0,""
"Arizona","@","Washington State","2016-11-05",73,84,614,7.3,22,7,5,34,0,9,52,47,90.4,474,9.1,6,0,32,140,4.38,3,0,0,0,69,2,2,9,9,14,11,78.57,0,0,0,10,10,100,8,80,2,20,0,1,0,1,5,3,0,69,36,18,15,1,14,14,0,4,107,26.75,0,1,58,58,12,768,64,8,66.67,0,0,0,0,0,121,5,24.2,0,0,0,0,69,55,32,87,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,735,8.25842696629213,69,9,0,0,0,69,69,614,735,9,9,9,0,0,12,1,11,0,"@"
"Arizona","","Colorado","2016-11-12",74,73,388,5.3,8,11,6,25,0,7,27,19,70.4,213,7.9,3,1,46,175,3.8,4,0,0,0,49,0,0,7,7,15,7,46.67,0,0,0,4,4,100,4,100,0,0,0,0,0,1,8,8,1,49,18,24,7,2,18,9,0,1,13,13,0,5,208,41.6,8,513,64.13,5,62.5,1,0,0,0,0,31,3,10.3333333333333,0,0,0,0,49,54,4,58,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,76,419,5.51315789473684,49,7,0,0,0,49,49,388,419,7,7,6,1,0,13,6,7,0,""
"Arizona","@","Oregon State","2016-11-19",75,65,475,7.3,11,14,1,26,1,6,19,16,84.2,265,13.9,5,0,46,210,4.57,1,0,0,0,42,0,0,6,6,12,9,75,2,1,50,4,3,75,3,75,0,0,0,0,0,1,3,3,1,42,30,6,6,2,25,12.5,0,0,0,0,0,1,42,42,7,434,62,4,57.14,0,0,0,0,0,25,2,12.5,0,0,0,0,42,44,20,64,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,67,500,7.46268656716418,42,6,0,0,0,42,42,475,500,6,6,5,1,0,9,3,6,0,"@"
"Arizona","","Arizona State","2016-11-25",64,98,492,5,16,9,6,31,1,4,60,43,71.7,372,6.2,3,1,38,120,3.16,1,0,0,0,29,1,0,5,5,20,11,55,6,1,16.67,3,3,100,3,100,0,0,1,0,0,1,17,9,2,35,18,6,5,7,145,20.71,0,1,7,7,0,2,63,31.5,6,376,62.67,4,66.67,0,0,0,0,0,152,8,19,0,0,0,0,35,71,22,93,6,1,1,0,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,5,106,644,6.07547169811321,29,4,0,0,0,29,29,492,644,4,4,2,2,0,14,10,4,0,""
"Arizona State","","Non-Major","2016-09-03",53,67,425,6.3,11,2,3,16,0,1,33,23,69.7,369,11.2,1,0,34,56,1.65,0,0,0,0,13,2,2,1,1,16,5,31.25,2,0,0,3,2,66.67,0,0,2,66.67,0,1,0,1,10,11,0,13,6,0,7,1,20,20,0,0,0,0,0,7,213,30.43,4,216,54,0,0,1,0,0,0,0,20,1,20,0,0,1,0,13,49,12,61,10,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,68,445,6.54411764705882,13,1,0,0,0,13,13,425,445,1,1,1,0,0,12,9,3,0,""
"Arizona State","","Texas Tech","2016-09-10",54,75,612,8.2,22,3,3,28,0,8,53,38,71.7,540,10.2,5,2,22,72,3.27,3,0,0,0,55,0,0,8,7,13,6,46.15,1,1,100,5,5,100,5,100,0,0,0,0,1,0.875,15,7,2,55,30,18,7,0,0,0,0,1,0,0,0,4,172,43,10,648,64.8,2,20,0,0,0,0,0,0,1,0,0,1,0,0,55,43,8,51,3,2,2,19,9.5,0,1,0,0,0,0,19,0,2,2,0,0,0,0,2,0,2,0,0,76,612,8.05263157894737,55,8,0,0,19,53,55,593,593,8,8,6,2,0,15,7,8,1,""
"Arizona State","@","Texas-San Antonio","2016-09-16",55,67,322,4.8,11,5,0,16,0,4,37,19,51.4,229,6.2,3,0,30,93,3.1,1,0,0,0,28,0,0,4,4,17,6,35.29,2,1,50,2,2,100,2,100,0,0,0,0,0,1,18,11,0,28,18,6,4,2,42,21,0,0,0,0,0,9,337,37.44,5,315,63,1,20,0,0,0,0,0,42,2,21,0,0,5,0,28,34,18,52,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,364,5.27536231884058,28,4,0,0,0,28,28,322,364,4,4,4,0,0,14,10,4,0,"@"
"Arizona State","","California","2016-09-24",56,93,637,6.8,20,8,1,29,1,5,56,32,57.1,478,8.5,5,2,37,159,4.3,0,0,0,0,41,3,2,5,5,20,10,50,2,2,100,3,3,100,2,66.67,1,33.33,1,0.666666666666667,0,1,24,10,3,41,30,0,11,3,54,18,0,0,0,0,0,5,248,49.6,7,421,60.14,4,57.14,0,1,0,0,0,54,3,18,0,0,0,0,41,60,6,66,6,3,2,50,50,1,4,1,0,0,2,50,1,6,3,0,0,0,0,3,1,2,0,0,96,691,7.19791666666667,41,5,1,6,50,35,35,587,641,4,4,2,2,0,16,9,7,1,""
"Arizona State","@","Southern California","2016-10-01",57,69,523,7.6,12,7,4,23,0,5,36,24,66.7,366,10.2,3,0,33,157,4.76,2,0,0,0,41,4,2,5,5,13,3,23.08,2,1,50,4,3,75,3,75,0,0,2,0.5,0,1,12,10,0,41,18,12,11,4,94,23.5,0,3,16,5.33,0,3,109,36.33,8,518,64.75,4,50,0,0,0,0,0,110,7,15.7142857142857,0,0,2,0,41,39,26,65,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,76,633,8.32894736842105,41,5,0,0,0,41,41,523,633,5,5,5,0,0,13,6,7,0,"@"
"Arizona State","","UCLA","2016-10-08",58,77,443,5.8,14,2,2,18,1,2,54,27,50,444,8.2,2,3,23,-1,-0.04,0,0,0,0,20,4,2,2,2,19,5,26.32,0,0,0,3,3,100,1,33.33,2,66.67,2,0.5,0,1,27,14,4,20,12,0,8,1,15,15,0,4,6,1.5,0,8,291,36.38,5,322,64.4,3,60,0,0,0,0,0,21,5,4.2,0,0,0,0,20,44,12,56,9,5,3,62,62,0,8,1,0,0,2,62,0,0,4,0,0,0,0,4,1,3,0,0,82,464,5.65853658536585,20,2,0,0,62,20,20,381,402,2,2,-2,4,0,18,14,4,0,""
"Arizona State","@","Colorado","2016-10-15",59,84,580,6.9,9,18,0,27,2,5,32,23,71.9,265,8.3,0,0,52,315,6.06,5,0,0,0,40,3,2,5,4,17,8,47.06,0,0,0,7,6,85.71,4,57.14,2,28.57,1,0.666666666666667,1,0.8,9,9,2,40,0,30,10,0,0,0,0,4,16,4,0,6,266,44.33,8,520,65,5,62.5,0,0,0,0,0,16,4,4,0,0,3,0,40,67,6,73,6,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,88,596,6.77272727272727,40,5,0,0,0,40,40,580,596,5,5,3,2,0,16,9,7,0,"@"
"Arizona State","","Washington State","2016-10-22",60,70,360,5.1,21,1,2,24,0,4,53,42,79.2,398,7.5,3,0,19,-52,-2.74,1,0,0,0,31,1,1,5,4,13,4,30.77,1,1,100,4,4,100,3,75,1,25,0,1,1,0.8,11,9,0,37,18,6,7,1,100,100,1,1,-5,-5,0,6,237,39.5,7,406,58,2,28.57,0,0,0,1,6,95,2,47.5,0,0,0,0,37,47,6,53,11,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,455,6.31944444444444,37,5,0,0,0,31,37,360,455,4,5,5,0,0,12,6,6,0,""
"Arizona State","@","Oregon","2016-10-29",61,88,734,8.3,16,14,0,30,1,6,42,31,73.8,489,11.6,4,0,46,245,5.33,2,0,0,0,54,5,4,6,6,15,4,26.67,3,3,100,7,6,85.71,2,28.57,4,57.14,1,0.8,0,1,11,11,1,54,24,12,18,3,75,25,0,2,6,3,0,3,110,36.67,11,693,63,4,36.36,0,0,0,0,0,81,5,16.2,0,0,1,0,54,51,42,93,11,4,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,93,815,8.76344086021505,54,6,0,0,0,54,54,734,815,6,6,5,1,0,15,5,10,0,"@"
