"Team","X","Opponent","Date","Game.ID","Off.Plays","Off.Tot.Yds","Off.Tot.Avg","Off.Pass","Off.Rush","Off.Pen","Off.Tot","Off.Fum","Off.Tot.TD","Off.Pass.Att","Off.Cmp","Off.Pct","Off.Pass.Yds","Off.Pass.Avg","Off.Pass.TD","Off.Int","Off.Rush.Att","Off.Rush.Yds","Off.Rush.Avg","Off.Rush.TD","Off.X.2PM","Off.X.2PM.Pass","Off.X.2PM.Rush","Off.Points","Off.FGA","Off.FGM","Off.XPA","Off.XPM","Off.X3rdDown..Attempts","Off.X3rdDown..Conversions","Off.X3rdDown..Conversion..","Off.X4thDown..Attempts","Off.X4thDown..Conversions","Off.X4thDown..Conversion..","Off.RedZone..Attempts","Off.RedZone..Scores","Off.RedZone..Score..","Off.RedZone..TD","Off.RedZone..TD..","Off.RedZone..FG","Off.RedZone..FG..","Off.FGF","Off.FG.","Off.XPF","Off.XP.","Off.Incmp","Off.X3rdDown..Failed","Off.Tot.TO","Off.Points.Team","Off.Pass.Pts","Off.Rush.Pts","Off.Kicking.Pts","Off.ST.KickRet.Ret","Off.ST.KickRet.Yds","Off.ST.KickRet.Avg","Off.ST.KickRet.TD","Off.ST.PuntRet.Ret","Off.ST.PuntRet.Yds","Off.ST.PuntRet.Avg","Off.ST.PuntRet.TD","Off.ST.Punting.Punts","Off.ST.Punting.Yds","Off.ST.Punting.Avg","Off.ST.Kickoff.No","Off.ST.Kickoff.Yds","Off.ST.Kickoff.Avg","Off.ST.Kickoff.Touchbacks","Off.ST.Kickoff.Touchbacks..","Off.ST.Kickoff.OutOfBounds","Off.ST.Kickoff.Onside","Off.ST.Tot.TO","Off.ST.Return.TD","Off.ST.Return.Points","Off.ST.Return.Yds","Off.ST.Return.Ret","Off.ST.Return.Avg","Def.FGR.TD","Def.Sfty","Def.QB.Hurries","Def.KicksPunts.Blocked","Def.Points.Team","Def.Tackles.Solo","Def.Tackles.Ast","Def.Tackles.Tot","Def.Tackles.Loss","Def.Tackles.Sk","Def.Int.Int","Def.Int.Yds","Def.Int.Avg","Def.Int.TD","Def.Int.PD","Def.Fumbles.FR","Def.Fumbles.Yds","Def.Fumbles.TD","Def.Fumbles.FF","Def.Tot.Yds","Def.Tot.TD","Def.Tot.Pts","Def.Tot.TO","Def.ST.KicksPunts.Blocked","Def.ST.Fumbles.TD","Def.ST.Receiving.TD","Def.ST.Receiving.Pts","Off_w_ST.Tot.TO","Off_w_ST.Fum","Off_w_ST.Int","Def_w_ST.Tot.Fumbles.TD","Off.X4thDown..Failed","Off_w_ST.Plays","Off_w_ST.Yds","Off_w_ST.Yds.Avg","Off_w_ST.Pts","Off_w_ST.TD","Def_w_ST.TD","Def_w_ST.Pts","Def_w_ST.Yds","Off.Minus.Def.Points.Margin","Off_w_ST.Minus.Def_w_ST.Points.Margin","Off.Minus.Def.Yds.Margin","Off_w_ST.Minus.Def_w_ST.Yds.Margin","Off.Minus.Def.TD.Margin","Off_w_ST.Minus.Def_w_ST.TD.Margin","Off_w_ST.TD.TO.Diff","Off_w_ST.Tot.TO.NonScoring","Off.TD.FR.by.Off","No.Possessions","No.Empty.Possessions","No.Scoring.Possessions","No.Negative.Possessions","Homefield"
"Southern Methodist","","East Carolina","2009-10-10",306,50,294,5.9,9,4,1,14,0,2,29,17,58.6,266,9.2,2,0,21,28,1.33,0,0,0,0,16,1,0,4,4,10,2,20,0,0,0,1,1,100,1,100,0,0,1,0,0,1,12,8,0,28,12,0,4,4,72,18,0,1,37,37,0,6,225,37.5,5,312,62.4,0,0,1,0,1,0,0,109,5,21.8,0,0,0,0,28,35,2,37,5,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,55,403,7.327273,16,2,0,0,0,16,16,294,403,2,2,1,1,0,10,8,2,0,""
"Southern Methodist","","Navy","2009-10-17",606,68,376,5.5,10,10,1,21,0,4,41,19,46.3,200,4.9,2,0,27,176,6.52,2,0,0,0,29,1,0,5,5,11,2,18.18,1,1,100,4,4,100,4,100,0,0,1,0,0,1,22,9,0,35,12,12,5,6,105,17.5,0,1,-1,-1,0,7,237,33.86,6,361,60.17,1,16.67,1,0,0,0,0,104,7,14.85714,0,0,0,0,35,35,22,57,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,480,6.4,29,4,0,0,0,29,29,376,480,4,4,4,0,0,12,8,4,0,""
"Southern Methodist","@","Houston","2009-10-24",404,64,397,6.2,5,13,1,19,0,2,30,18,60,200,6.7,1,0,34,197,5.79,1,0,0,0,15,1,1,1,0,10,0,0,2,0,0,2,2,100,1,50,1,50,0,1,1,0,12,10,0,15,6,6,3,7,128,18.29,0,2,15,7.5,0,5,207,41.4,4,254,63.5,0,0,0,0,3,0,0,143,9,15.88889,0,0,0,1,15,35,40,75,7,5,0,0,0,0,6,0,0,0,3,0,0,0,0,1,0,0,0,3,3,0,0,2,73,540,7.39726,15,2,0,0,0,15,15,397,540,2,2,-1,3,0,13,10,3,0,"@"
"Southern Methodist","@","Tulsa","2009-10-31",756,71,429,6,11,2,4,17,0,3,30,20,66.7,354,11.8,2,0,41,75,1.83,1,0,0,0,27,2,2,3,3,19,7,36.84,0,0,0,4,3,75,1,25,2,50,0,1,0,1,10,12,0,27,12,6,9,2,30,15,0,1,0,0,0,7,337,48.14,6,423,70.5,2,33.33,1,0,2,0,0,30,3,10,0,0,0,0,27,48,14,62,7,4,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,74,459,6.202703,27,3,0,0,0,27,27,429,459,3,3,1,2,0,14,9,5,0,"@"
"Southern Methodist","","Rice","2009-11-07",723,58,330,5.7,10,6,2,18,0,3,24,17,70.8,234,9.8,1,1,34,96,2.82,2,0,0,0,25,1,1,4,4,11,5,45.45,1,0,0,3,3,100,2,66.67,1,33.33,0,1,0,1,7,6,1,31,6,12,7,4,52,13,0,2,15,7.5,0,3,151,50.33,5,333,66.6,1,20,0,0,1,0,0,67,6,11.16667,0,0,0,0,31,43,8,51,7,4,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,1,1,0,1,64,397,6.203125,25,3,0,0,0,25,25,330,397,3,3,1,2,0,10,6,4,0,""
"Southern Methodist","","Texas-El Paso","2009-11-14",757,53,437,8.2,10,9,1,20,0,5,24,17,70.8,244,10.2,2,2,29,193,6.66,3,0,0,0,35,0,0,5,5,6,1,16.67,1,1,100,2,2,100,2,100,0,0,0,0,0,1,7,5,2,35,12,18,5,5,153,30.6,0,0,0,0,0,4,162,40.5,6,400,66.67,3,50,0,0,0,0,0,153,5,30.6,0,0,0,0,35,34,8,42,4,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,58,590,10.17241,35,5,0,0,0,35,35,437,590,5,5,3,2,0,11,6,5,0,""
"Southern Methodist","@","Marshall","2009-11-21",527,62,331,5.3,11,6,4,21,0,4,32,18,56.3,225,7,2,1,30,106,3.53,2,0,0,0,31,1,1,4,4,11,4,36.36,0,0,0,4,4,100,3,75,1,25,0,1,0,1,14,7,1,31,12,12,7,6,154,25.67,0,3,36,12,0,5,224,44.8,5,331,66.2,0,0,1,1,1,0,0,190,9,21.11111,0,0,8,0,31,30,36,66,8,5,1,23,23,0,6,0,0,0,1,23,0,0,1,0,0,0,0,2,1,1,0,0,71,521,7.338028,31,4,0,0,23,31,31,308,498,4,4,2,2,0,12,7,5,0,"@"
"Southern Methodist","","Tulane","2009-11-28",758,71,445,6.3,13,9,2,24,0,3,34,20,58.8,264,7.8,0,0,37,181,4.89,3,0,0,0,26,4,2,2,2,11,4,36.36,2,1,50,6,5,83.33,3,50,2,33.33,2,0.5,0,1,14,7,0,26,0,18,8,2,53,26.5,0,0,0,0,0,2,88,44,6,374,62.33,2,33.33,0,0,0,0,0,53,2,26.5,0,0,3,0,26,37,22,59,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,498,6.821918,26,3,0,0,0,26,26,445,498,3,3,3,0,0,10,5,5,0,""
"Southern Methodist","N","Nevada","2009-12-24",627,65,534,8.2,18,2,3,23,0,6,41,32,78,460,11.2,2,0,24,74,3.08,4,0,0,0,45,1,1,6,6,11,6,54.55,1,1,100,7,7,100,6,85.71,1,14.29,0,1,0,1,9,5,0,45,12,24,9,2,29,14.5,0,4,28,7,0,3,135,45,8,542,67.75,2,25,0,0,0,0,0,57,6,9.5,0,0,1,0,45,43,8,51,6,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,591,8.323944,45,6,0,0,0,45,45,534,591,6,6,6,0,0,10,3,7,0,"N"
"Southern Mississippi","","Non-Major","2009-09-05",759,89,631,7.1,11,23,0,34,NA,7,29,21,72.4,233,8,3,0,60,398,6.63,4,0,0,0,52,2,1,7,7,10,4,40,2,2,100,10,8,80,7,70,1,10,1,0.5,0,1,8,6,NA,52,18,24,10,1,23,23,0,5,76,15.2,0,2,61,30.5,9,553,61.44,0,0,0,0,NA,0,0,99,6,16.5,0,0,NA,NA,52,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,95,730,7.684211,52,7,0,0,NA,NA,52,NA,NA,NA,7,6,1,0,12,4,8,0,""
"Southern Mississippi","","Central Florida","2009-09-12",215,73,384,5.3,13,7,3,23,0,2,31,23,74.2,253,8.2,1,0,42,131,3.12,1,0,0,0,20,3,2,2,2,16,7,43.75,1,0,0,5,4,80,2,40,2,40,1,0.6666667,0,1,8,9,0,26,6,6,8,3,38,12.67,0,3,-2,-0.67,0,5,164,32.8,5,314,62.8,0,0,0,0,1,0,0,36,6,6,0,0,0,0,26,46,39,85,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,79,420,5.316456,20,2,0,0,0,20,20,384,420,2,2,1,1,0,12,8,4,0,""
"Southern Mississippi","","Virginia","2009-09-19",760,68,344,5.1,7,12,1,20,0,4,27,14,51.9,130,4.8,1,1,41,214,5.22,3,0,0,0,31,1,1,5,4,14,6,42.86,1,1,100,4,4,100,3,75,1,25,0,1,1,0.8,13,8,1,37,6,18,7,6,244,40.67,1,3,37,12.33,0,5,177,35.4,7,434,62,0,0,0,0,2,1,6,281,9,31.22222,0,0,0,1,37,26,58,84,5,2,1,2,2,0,4,0,0,0,3,2,0,0,1,1,0,0,0,3,2,1,0,0,77,625,8.116883,37,5,0,0,2,31,37,342,623,4,5,2,3,0,14,8,6,0,""
"Southern Mississippi","@","Kansas","2009-09-26",467,68,395,5.8,14,5,2,21,0,4,42,28,66.7,331,7.9,3,1,26,64,2.46,1,0,0,0,28,0,0,4,4,14,6,42.86,2,0,0,5,3,60,3,60,0,0,0,0,0,1,14,8,1,28,18,6,4,5,137,27.4,0,2,53,26.5,0,5,228,45.6,5,321,64.2,0,0,0,0,1,0,0,190,7,27.14286,0,0,8,0,28,36,36,72,4,1,1,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,2,75,585,7.8,28,4,0,0,0,28,28,395,585,4,4,2,2,0,13,9,4,0,"@"
"Southern Mississippi","@","Alabama-Birmingham","2009-10-01",30,64,345,5.4,12,6,3,21,0,2,35,25,71.4,234,6.7,2,1,29,111,3.83,0,0,0,0,17,1,1,2,2,13,4,30.77,1,0,0,1,1,100,1,100,0,0,0,1,0,1,10,9,1,17,12,0,5,7,155,22.14,0,6,32,5.33,0,6,186,31,3,178,59.33,0,0,0,0,2,0,0,187,13,14.38462,0,0,0,0,17,48,22,70,4,3,1,40,40,1,2,0,0,0,1,40,1,6,1,0,0,0,0,3,2,1,0,1,77,532,6.909091,17,2,1,6,40,11,11,305,492,1,1,-1,2,0,13,10,3,1,"@"
"Southern Mississippi","@","Louisville","2009-10-10",516,73,410,5.6,12,12,0,24,0,2,31,22,71,229,7.4,0,0,42,181,4.31,2,0,0,0,23,3,3,2,2,15,5,33.33,2,2,100,5,5,100,2,40,3,60,0,1,0,1,9,10,0,23,0,12,11,5,125,25,0,3,57,19,0,5,176,35.2,6,357,59.5,1,16.67,0,0,0,0,0,182,8,22.75,0,0,0,0,23,55,28,83,10,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,592,7.308642,23,2,0,0,0,23,23,410,592,2,2,2,0,0,10,5,5,0,"@"
"Southern Mississippi","","Memphis","2009-10-17",541,67,360,5.4,8,10,3,21,0,4,21,10,47.6,155,7.4,1,1,46,205,4.46,3,0,0,0,30,1,1,5,3,15,9,60,2,1,50,4,4,100,3,75,1,25,0,1,2,0.6,11,6,1,36,6,18,6,5,165,33,0,2,53,26.5,1,2,85,42.5,7,428,61.14,1,14.29,0,0,0,1,6,218,7,31.14286,0,0,0,1,36,31,47,78,3,2,1,0,0,0,3,0,0,0,2,0,0,0,1,1,0,0,0,1,0,1,0,1,74,578,7.810811,36,5,0,0,0,30,36,360,578,4,5,4,1,0,10,4,6,0,""
"Southern Mississippi","","Tulane","2009-10-24",761,58,380,6.6,6,13,2,21,0,4,15,13,86.7,127,8.5,2,0,43,253,5.88,2,0,0,0,31,2,1,6,4,7,4,57.14,1,1,100,8,5,62.5,4,50,1,12.5,1,0.5,2,0.6666667,2,3,0,43,12,12,7,2,50,25,0,2,7,3.5,0,0,0,0,8,450,56.25,0,0,0,0,2,0,0,57,4,14.25,0,0,0,0,43,56,29,85,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,62,437,7.048387,31,4,0,0,0,31,31,380,437,4,4,2,2,0,8,3,5,0,""
"Southern Mississippi","@","Houston","2009-10-31",405,82,608,7.4,14,13,1,28,0,6,35,21,60,360,10.3,3,0,47,248,5.28,3,0,0,0,43,2,1,6,4,12,5,41.67,0,0,0,7,6,85.71,5,71.43,1,14.29,1,0.5,2,0.6666667,14,7,0,43,18,18,7,7,112,16,0,0,0,0,0,4,183,45.75,8,486,60.75,1,12.5,0,0,1,0,0,112,7,16,0,0,0,2,43,40,52,92,3,1,0,0,0,0,10,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,89,720,8.089888,43,6,0,0,0,43,43,608,720,6,6,5,1,0,13,6,7,0,"@"
"Southern Mississippi","@","Marshall","2009-11-14",526,58,294,5.1,8,5,2,15,0,3,25,14,56,191,7.6,2,0,33,103,3.12,1,0,0,0,21,1,0,4,3,13,4,30.77,1,0,0,2,1,50,1,50,0,0,1,0,1,0.75,11,9,0,27,12,6,3,5,211,42.2,1,1,-2,-2,0,5,209,41.8,5,313,62.6,1,20,0,0,0,1,6,209,6,34.83333,0,0,5,1,27,23,42,65,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64,503,7.859375,27,4,0,0,0,21,27,294,503,3,4,4,0,0,11,7,4,0,"@"
"Southern Mississippi","","Tulsa","2009-11-21",762,58,439,7.6,10,9,1,20,0,5,21,12,57.1,276,13.1,4,0,38,163,4.29,1,0,0,0,38,1,1,6,5,11,3,27.27,2,1,50,3,3,100,2,66.67,1,33.33,0,1,1,0.8333333,9,8,0,44,24,6,8,5,114,22.8,0,1,27,27,0,5,234,46.8,8,450,56.25,0,0,0,0,0,0,0,141,6,23.5,0,0,0,0,44,29,34,63,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,580,9.0625,38,5,0,0,0,38,38,439,580,5,5,5,0,0,12,6,6,0,""
"Southern Mississippi","@","East Carolina","2009-11-28",311,74,429,5.8,11,8,0,19,0,3,45,21,46.7,265,5.9,2,0,29,164,5.66,1,0,0,0,20,1,0,3,2,16,6,37.5,3,2,66.67,4,2,50,2,50,0,0,1,0,1,0.6666667,24,10,0,20,12,6,2,6,113,18.83,0,1,2,2,0,5,186,37.2,4,237,59.25,0,0,1,0,1,0,0,115,7,16.42857,0,0,15,2,20,32,44,76,4,1,0,0,0,0,5,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,81,544,6.716049,20,3,0,0,0,20,20,429,544,3,3,2,1,0,11,8,3,0,"@"
"Southern Mississippi","N","Middle Tennessee State","2009-12-20",579,71,394,5.5,12,6,2,20,0,4,34,18,52.9,271,8,3,2,37,123,3.32,1,1,1,0,32,2,2,0,0,18,10,55.56,1,1,100,3,3,100,2,66.67,1,33.33,0,1,0,0,16,8,2,32,20,6,6,7,99,14.14,0,3,27,9,0,5,189,37.8,6,321,53.5,1,16.67,0,0,0,0,0,126,10,12.6,0,0,0,0,32,43,34,77,6,0,2,12,12,0,8,0,0,0,0,12,0,0,2,0,0,0,0,2,0,2,0,0,81,520,6.419753,32,4,0,0,12,32,32,382,508,4,4,2,2,0,13,7,6,0,"N"
"Stanford","@","Washington State","2009-09-05",763,66,481,7.3,6,13,1,20,0,4,24,11,45.8,193,8,1,0,42,288,6.86,3,1,0,1,33,1,1,4,4,13,5,38.46,3,2,66.67,4,3,75,2,50,1,25,0,1,0,1,13,8,0,39,6,20,7,3,143,47.67,1,3,67,22.33,0,3,133,44.33,7,480,68.57,2,28.57,0,0,0,1,6,210,6,35,0,0,1,0,39,47,12,59,3,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,72,691,9.597222,39,5,0,0,0,33,39,481,691,4,5,5,0,0,10,4,6,0,"@"
"Stanford","@","Wake Forest","2009-09-12",764,60,391,6.5,14,5,0,19,0,2,34,23,67.6,276,8.1,2,1,26,115,4.42,0,0,0,0,17,2,1,2,2,12,5,41.67,1,1,100,1,1,100,1,100,0,0,1,0.5,0,1,11,7,1,17,12,0,5,3,58,19.33,0,1,8,8,0,4,158,39.5,3,199,66.33,0,0,0,0,1,0,0,66,4,16.5,0,0,2,0,17,30,40,70,2,1,1,2,2,0,3,0,0,0,1,2,0,0,1,0,0,0,0,2,1,1,0,0,64,457,7.140625,17,2,0,0,2,17,17,389,455,2,2,0,2,0,10,7,3,0,"@"
"Stanford","","San Jose State","2009-09-19",738,55,382,6.9,6,10,0,16,0,3,15,11,73.3,171,11.4,1,1,40,211,5.28,2,0,0,0,24,1,0,6,6,10,5,50,1,1,100,4,2,50,2,50,0,0,1,0,0,1,4,5,1,42,6,12,6,3,168,56,1,4,72,18,1,2,93,46.5,7,460,65.71,0,0,0,0,3,2,12,240,7,34.28571,0,0,1,0,42,34,36,70,2,0,1,27,27,0,2,0,0,0,3,27,0,0,1,0,0,0,0,4,3,1,0,0,62,622,10.03226,36,5,0,0,27,24,36,355,595,3,5,1,4,0,12,7,5,0,""
"Stanford","","Washington","2009-09-26",765,64,424,6.6,5,16,1,22,1,3,14,7,50,103,7.4,0,0,51,321,6.29,3,0,0,0,28,2,2,4,4,12,7,58.33,0,0,0,5,3,60,2,40,1,20,0,1,0,1,7,5,1,34,0,18,10,3,131,43.67,1,1,0,0,0,1,39,39,7,477,68.14,1,14.29,0,0,1,1,6,131,4,32.75,0,0,0,0,34,35,36,71,7,0,0,0,0,0,1,1,51,1,1,51,1,6,1,0,0,0,0,2,2,0,1,0,68,555,8.161765,34,4,1,6,51,22,28,373,504,2,3,2,1,0,9,3,6,1,""
"Stanford","","UCLA","2009-10-03",766,64,372,5.8,7,11,2,20,0,3,20,14,70,198,9.9,0,0,44,174,3.95,3,0,0,0,24,1,1,3,3,13,7,53.85,0,0,0,4,4,100,3,75,1,25,0,1,0,1,6,6,0,24,0,18,6,1,34,34,0,4,11,2.75,0,3,97,32.33,5,350,70,2,40,0,0,1,0,0,45,5,9,0,0,0,1,24,37,36,73,4,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,69,417,6.043478,24,3,0,0,0,24,24,372,417,3,3,2,1,0,8,4,4,0,""
"Stanford","@","Oregon State","2009-10-10",697,61,375,6.1,10,10,2,22,0,4,30,12,40,226,7.5,2,0,31,149,4.81,2,1,0,1,28,0,0,2,2,9,1,11.11,2,2,100,4,4,100,4,100,0,0,0,0,0,1,18,8,0,28,12,14,2,6,102,17,0,3,-12,-4,0,6,238,39.67,4,262,65.5,1,25,0,1,0,0,0,90,9,10,0,0,0,0,28,22,46,68,3,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,465,6.642857,28,4,0,0,0,28,28,375,465,4,4,4,0,0,10,6,4,0,"@"
"Stanford","@","Arizona","2009-10-17",69,76,584,7.7,17,8,1,26,0,5,36,22,61.1,434,12.1,3,1,40,150,3.75,2,0,0,0,38,2,1,5,5,14,6,42.86,3,1,33.33,8,5,62.5,4,50,1,12.5,1,0.5,0,1,14,8,1,38,18,12,8,8,241,30.13,0,2,10,5,0,1,40,40,7,482,68.86,3,42.86,0,0,1,0,0,251,10,25.1,0,0,0,0,38,47,26,73,3,1,1,79,79,1,2,0,0,0,0,79,1,6,1,0,0,0,0,2,1,1,0,2,86,835,9.709302,38,5,1,6,79,32,32,505,756,4,4,3,1,0,12,6,6,1,"@"
"Stanford","","Arizona State","2009-10-24",58,74,473,6.4,12,11,4,27,0,4,28,17,60.7,236,8.4,0,0,46,237,5.15,4,0,0,0,33,3,2,3,3,16,8,50,2,0,0,4,3,75,2,50,1,25,1,0.6666667,0,1,11,8,0,33,0,24,9,3,76,25.33,0,3,40,13.33,0,2,78,39,7,430,61.43,0,0,0,0,0,0,0,116,6,19.33333,0,0,0,0,33,47,28,75,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,80,589,7.3625,33,4,0,0,0,33,33,473,589,4,4,4,0,0,11,5,6,0,""
"Stanford","","Oregon","2009-11-07",709,72,505,7,12,11,2,25,0,6,20,12,60,251,12.6,2,0,52,254,4.88,4,0,0,0,51,4,3,6,6,11,4,36.36,1,1,100,6,6,100,5,83.33,1,16.67,1,0.75,0,1,8,7,0,51,12,24,15,6,201,33.5,0,4,19,4.75,0,2,73,36.5,10,634,63.4,0,0,1,0,1,0,0,220,10,22,0,0,0,0,51,41,50,91,3,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,82,725,8.841463,51,6,0,0,0,51,51,505,725,6,6,5,1,0,13,4,9,0,""
"Stanford","@","Southern California","2009-11-14",751,72,469,6.5,8,16,0,24,0,7,22,12,54.5,144,6.5,2,0,50,325,6.5,5,0,0,0,49,0,0,7,7,11,8,72.73,1,1,100,6,6,100,6,100,0,0,0,0,0,1,10,3,0,55,12,30,7,4,77,19.25,0,1,0,0,0,2,88,44,9,583,64.78,1,11.11,0,0,1,0,0,77,5,15.4,0,0,0,0,55,32,54,86,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,77,546,7.090909,49,7,0,0,0,49,49,469,546,7,7,6,1,0,10,3,7,0,"@"
"Stanford","","California","2009-11-21",211,58,345,5.9,7,9,0,16,0,4,30,10,33.3,157,5.2,0,1,28,188,6.71,4,0,0,0,28,1,0,4,4,12,6,50,1,0,0,4,3,75,3,75,0,0,1,0,0,1,20,6,1,28,0,24,4,7,144,20.57,0,0,0,0,0,4,169,42.25,5,340,68,0,0,0,0,0,0,0,144,7,20.57143,0,0,0,0,28,25,28,53,3,0,1,6,6,0,4,0,0,0,0,6,0,0,1,0,0,0,0,1,0,1,0,1,65,489,7.523077,28,4,0,0,6,28,28,339,483,4,4,3,1,0,11,7,4,0,""
"Stanford","","Notre Dame","2009-11-28",674,69,496,7.2,10,15,0,25,0,5,21,15,71.4,216,10.3,1,0,48,280,5.83,4,1,1,0,45,3,3,4,4,13,7,53.85,1,1,100,6,6,100,5,83.33,1,16.67,0,1,0,1,6,6,0,45,8,24,13,5,117,23.4,0,2,6,3,0,2,64,32,9,586,65.11,2,22.22,0,0,1,0,0,123,7,17.57143,0,0,0,0,45,47,26,73,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,76,619,8.144737,45,5,0,0,0,45,45,496,619,5,5,4,1,0,11,3,8,0,""
"Stanford","N","Oklahoma","2009-12-31",695,58,262,4.5,4,6,3,13,0,3,19,8,42.1,117,6.2,0,2,39,145,3.72,3,0,0,0,27,2,2,3,3,12,1,8.33,1,0,0,5,5,100,3,60,2,40,0,1,0,1,11,11,2,27,0,18,9,6,105,17.5,0,2,8,4,0,6,264,44,6,406,67.67,2,33.33,0,0,0,0,0,113,8,14.125,0,0,6,0,27,27,52,79,4,1,2,5,5,0,4,0,0,0,2,5,0,0,2,0,0,0,0,2,0,2,0,1,66,375,5.681818,27,3,0,0,5,27,27,257,370,3,3,1,2,0,14,9,5,0,"N"
"Syracuse","","Minnesota","2009-09-05",580,65,257,4,6,7,2,15,0,2,31,19,61.3,167,5.4,1,1,34,90,2.65,1,0,0,0,20,2,2,2,2,12,1,8.33,0,0,0,3,2,66.67,1,33.33,1,33.33,0,1,0,1,12,11,1,20,6,6,8,5,154,30.8,0,4,14,3.5,0,8,367,45.88,5,329,65.8,0,0,0,0,1,0,0,168,9,18.66667,0,0,1,0,20,45,22,67,7,3,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,74,425,5.743243,20,2,0,0,0,20,20,257,425,2,2,0,2,0,14,10,4,0,""
"Syracuse","@","Penn State","2009-09-12",710,54,200,3.7,8,4,1,13,0,1,25,18,72,135,5.4,1,2,29,65,2.24,0,0,0,0,7,1,0,1,1,13,5,38.46,1,0,0,2,1,50,1,50,0,0,1,0,0,1,7,8,2,7,6,0,1,5,144,28.8,0,1,14,14,0,6,232,38.67,1,68,68,0,0,0,1,0,0,0,158,6,26.33333,0,0,0,0,7,28,42,70,6,2,2,17,17,0,2,0,0,0,0,17,0,0,2,0,0,0,0,2,0,2,0,1,60,358,5.966667,7,1,0,0,17,7,7,183,341,1,1,-1,2,0,11,10,1,0,"@"
"Syracuse","","Northwestern","2009-09-19",665,68,471,6.9,13,9,1,23,0,4,36,24,66.7,346,9.6,2,1,32,125,3.91,2,0,0,0,37,4,3,4,4,12,2,16.67,0,0,0,5,4,80,3,60,1,20,1,0.75,0,1,12,10,1,37,12,12,13,6,128,21.33,0,1,-2,-2,0,5,236,47.2,7,443,63.29,0,0,1,0,1,0,0,126,7,18,0,0,0,1,37,45,10,55,5,4,1,23,23,0,2,0,0,0,2,23,0,0,1,1,0,0,0,2,1,1,0,0,75,597,7.96,37,4,0,0,23,37,37,448,574,4,4,2,2,0,15,8,7,0,""
"Syracuse","","Non-Major","2009-09-26",767,59,385,6.5,13,5,2,20,NA,5,28,21,75,270,9.6,2,0,31,115,3.71,3,0,0,0,41,2,2,5,5,8,1,12.5,2,2,100,7,7,100,5,71.43,2,28.57,0,1,0,1,7,7,NA,41,12,18,11,3,38,12.67,0,1,14,14,0,3,128,42.67,8,513,64.13,1,12.5,0,0,NA,0,0,52,4,13,0,0,NA,NA,41,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,63,437,6.936508,41,5,0,0,NA,NA,41,NA,NA,NA,5,4,1,0,11,4,7,0,""
"Syracuse","","South Florida","2009-10-03",747,76,344,4.5,16,4,3,23,0,2,46,25,54.3,269,5.8,2,5,30,75,2.5,0,0,0,0,20,2,2,2,2,15,9,60,1,0,0,2,2,100,1,50,1,50,0,1,0,1,21,6,5,20,12,0,8,6,120,20,0,0,0,0,0,2,53,26.5,5,324,64.8,0,0,0,0,2,0,0,120,6,20,0,0,2,0,20,47,10,57,4,3,5,69,60.5,1,8,0,0,0,2,69,1,6,5,0,0,0,0,7,2,5,0,1,82,464,5.658537,20,2,1,6,69,14,14,275,395,1,1,-5,6,0,14,10,4,1,""
